# timestamp tx ty tz qx qy qz qw
1777473694.306952 -0.530485 0.306408 0.186036 0.037334 0.011041 -0.028401 0.998838
1777473694.308748 -0.530487 0.306398 0.186034 0.037303 0.011025 -0.028363 0.998841
1777473694.312312 -0.530485 0.306405 0.186035 0.037334 0.010985 -0.028378 0.998839
1777473694.312716 -0.530482 0.306411 0.186038 0.037323 0.010995 -0.028357 0.998840
1777473694.312977 -0.530486 0.306421 0.186034 0.037353 0.011007 -0.028348 0.998839
1777473694.313077 -0.530489 0.306438 0.186060 0.037521 0.011133 -0.028392 0.998830
1777473694.313160 -0.530491 0.306434 0.186054 0.037520 0.011113 -0.028402 0.998830
1777473694.314454 -0.530497 0.306436 0.186049 0.037491 0.011203 -0.028390 0.998831
1777473694.321239 -0.530500 0.306432 0.186048 0.037547 0.011226 -0.028419 0.998828
1777473694.322253 -0.530496 0.306415 0.186025 0.037353 0.011094 -0.028367 0.998838
1777473694.323502 -0.530500 0.306430 0.186032 0.037416 0.011117 -0.028403 0.998834
1777473694.324470 -0.530496 0.306438 0.186031 0.037418 0.011130 -0.028381 0.998835
1777473694.326021 -0.530495 0.306445 0.186031 0.037399 0.011123 -0.028368 0.998836
1777473694.327919 -0.530494 0.306455 0.186032 0.037411 0.011137 -0.028420 0.998834
1777473694.329814 -0.530492 0.306462 0.186030 0.037406 0.011172 -0.028392 0.998834
1777473694.331085 -0.530489 0.306466 0.186031 0.037407 0.011159 -0.028403 0.998834
1777473694.332112 -0.530484 0.306467 0.186027 0.037410 0.011175 -0.028406 0.998834
1777473694.333222 -0.530486 0.306468 0.186019 0.037342 0.011141 -0.028376 0.998837
1777473694.344107 -0.530482 0.306466 0.186021 0.037330 0.011183 -0.028347 0.998838
1777473694.346303 -0.530483 0.306464 0.186028 0.037365 0.011105 -0.028380 0.998837
1777473694.347821 -0.530477 0.306459 0.186030 0.037319 0.011110 -0.028390 0.998838
1777473694.349392 -0.530473 0.306457 0.186022 0.037294 0.011069 -0.028378 0.998840
1777473694.350520 -0.530471 0.306458 0.186022 0.037298 0.011067 -0.028393 0.998839
1777473694.351753 -0.530468 0.306453 0.186009 0.037225 0.011165 -0.028395 0.998841
1777473694.352687 -0.530465 0.306463 0.186011 0.037276 0.011142 -0.028357 0.998840
1777473694.353470 -0.530462 0.306450 0.186015 0.037255 0.011189 -0.028341 0.998841
1777473694.354429 -0.530457 0.306452 0.186013 0.037235 0.011168 -0.028320 0.998843
1777473694.355682 -0.530451 0.306452 0.186018 0.037268 0.011113 -0.028331 0.998842
1777473694.362492 -0.530451 0.306451 0.186010 0.037273 0.011143 -0.028312 0.998842
1777473694.363687 -0.530452 0.306454 0.186015 0.037280 0.011175 -0.028292 0.998842
1777473694.365059 -0.530448 0.306441 0.186010 0.037289 0.011155 -0.028267 0.998842
1777473694.366126 -0.530450 0.306426 0.186012 0.037301 0.011125 -0.028319 0.998841
1777473694.367230 -0.530451 0.306415 0.186008 0.037289 0.011142 -0.028328 0.998841
1777473694.368232 -0.530445 0.306406 0.186011 0.037349 0.011169 -0.028302 0.998839
1777473694.369427 -0.530449 0.306407 0.186005 0.037379 0.011129 -0.028336 0.998837
1777473694.370588 -0.530442 0.306413 0.186006 0.037399 0.011129 -0.028293 0.998838
1777473694.371487 -0.530448 0.306410 0.186000 0.037429 0.011151 -0.028310 0.998836
1777473694.376256 -0.530455 0.306429 0.186001 0.037450 0.011135 -0.028335 0.998835
1777473694.382617 -0.530456 0.306416 0.185994 0.037508 0.011102 -0.028343 0.998833
1777473694.383695 -0.530470 0.306404 0.185993 0.037510 0.011102 -0.028365 0.998832
1777473694.384825 -0.530469 0.306397 0.185994 0.037512 0.011091 -0.028377 0.998832
1777473694.385778 -0.530472 0.306387 0.185985 0.037518 0.011033 -0.028352 0.998833
1777473694.386852 -0.530481 0.306391 0.185987 0.037522 0.011046 -0.028402 0.998831
1777473694.387686 -0.530477 0.306400 0.185987 0.037571 0.011007 -0.028354 0.998831
1777473694.388819 -0.530482 0.306406 0.185991 0.037563 0.010989 -0.028365 0.998831
1777473694.392960 -0.530489 0.306412 0.185992 0.037584 0.011000 -0.028377 0.998830
1777473694.393222 -0.530493 0.306414 0.185997 0.037548 0.011012 -0.028382 0.998831
1777473694.393405 -0.530505 0.306414 0.186000 0.037569 0.010964 -0.028369 0.998831
